old_ministry,new_ministry,reason,news_item_id,title,old_path,new_path
국립공원,환경부,inferred,156688702,반달가슴곰 활동 본격화… 지리산 일대에 공존 위한 탐방수칙 안내,data/2025/2025-05/2025-05-13/033_국립공원_반달가슴곰_활동_본격화_지리산_일대에_공존_위한_탐방수칙_안내.md,data/2025/2025-05/2025-05-13/033_환경부_반달가슴곰_활동_본격화_지리산_일대에_공존_위한_탐방수칙_안내.md
자원,환경부,inferred,156688873,"사용후 배터리, 국가 핵심 자원으로 키운다…순환이용 활성화 지원",data/2025/2025-05/2025-05-14/035_자원_사용후_배터리_국가_핵심_자원으로_키운다_순환이용_활성화_지원.md,data/2025/2025-05/2025-05-14/035_환경부_사용후_배터리_국가_핵심_자원으로_키운다_순환이용_활성화_지원.md
정부,국가기술표준원,inferred,156688907,무역기술장벽(TBT) 지속 증가,data/2025/2025-05/2025-05-14/056_정부_무역기술장벽_TBT_지속_증가.md,data/2025/2025-05/2025-05-14/056_국가기술표준원_무역기술장벽_TBT_지속_증가.md
당부,방송통신위원회,inferred,156688938,'SKT 침해사고' 틈탄 불법 미끼문자 현장 점검,data/2025/2025-05/2025-05-14/076_당부_SKT_침해사고_틈탄_불법_미끼문자_현장_점검.md,data/2025/2025-05/2025-05-14/076_방송통신위원회_SKT_침해사고_틈탄_불법_미끼문자_현장_점검.md
시청,방송통신위원회,inferred,156689004,"'시청자 권익증진 10년, 열린 미디어 환경 만들어야'",data/2025/2025-05/2025-05-14/100_시청_시청자_권익증진_10년_열린_미디어_환경_만들어야.md,data/2025/2025-05/2025-05-14/100_방송통신위원회_시청자_권익증진_10년_열린_미디어_환경_만들어야.md
정부,산업통상자원부,inferred,156689072,제22회 자동차의 날 자동차산업 유공자 34명 정부포상,data/2025/2025-05/2025-05-15/015_정부_제22회_자동차의_날_자동차산업_유공자_34명_정부포상.md,data/2025/2025-05/2025-05-15/015_산업통상자원부_제22회_자동차의_날_자동차산업_유공자_34명_정부포상.md
요청,국가기술표준원,inferred,156689145,"완구, 직류전원장치 등 안전기준에 부적합한 77개 제품 구매대행 중지 요청",data/2025/2025-05/2025-05-15/047_요청_완구_직류전원장치_등_안전기준에_부적합한_77개_제품_구매대행_중지_요청.md,data/2025/2025-05/2025-05-15/047_국가기술표준원_완구_직류전원장치_등_안전기준에_부적합한_77개_제품_구매대행_중지_요청.md
온실,환경부,inferred,156689161,"청년의 목소리, 탄소중립의 미래를 밝히다",data/2025/2025-05/2025-05-15/058_온실_청년의_목소리_탄소중립의_미래를_밝히다.md,data/2025/2025-05/2025-05-15/058_환경부_청년의_목소리_탄소중립의_미래를_밝히다.md
정부,방송통신위원회,inferred,156689212,'인공지능서비스 이용자보호 정책 전환 필요',data/2025/2025-05/2025-05-15/087_정부_인공지능서비스_이용자보호_정책_전환_필요.md,data/2025/2025-05/2025-05-15/087_방송통신위원회_인공지능서비스_이용자보호_정책_전환_필요.md
년부,환경부,inferred,156689277,용인 반도체 클러스터 용수 공급 사업 본격화,data/2025/2025-05/2025-05-16/007_년부_용인_반도체_클러스터_용수_공급_사업_본격화.md,data/2025/2025-05/2025-05-16/007_환경부_용인_반도체_클러스터_용수_공급_사업_본격화.md
산업부,산업통상자원부,alias,156689307,"산업부, 국내 업계와 국내 설비투자 및 대미국 통상 대응 동향 점검",data/2025/2025-05/2025-05-16/023_산업부_산업부_국내_업계와_국내_설비투자_및_대미국_통상_대응_동향_점검.md,data/2025/2025-05/2025-05-16/023_산업통상자원부_산업부_국내_업계와_국내_설비투자_및_대미국_통상_대응_동향_점검.md
불확실,산업통상자원부,inferred,156689417,(참고자료)글로벌 불확실성 돌파를 위한 아태지역 경제통상 협력 기반 강화,data/2025/2025-05/2025-05-16/057_불확실_참고자료_글로벌_불확실성_돌파를_위한_아태지역_경제통상_협력_기반_강화.md,data/2025/2025-05/2025-05-16/057_산업통상자원부_참고자료_글로벌_불확실성_돌파를_위한_아태지역_경제통상_협력_기반_강화.md
산업부,산업통상자원부,alias,156689446,"(참고자료)산업부 장관, 미국 무역대표부(USTR) 대표와 미국 관세조치 관련 협의 실시",data/2025/2025-05/2025-05-16/069_산업부_참고자료_산업부_장관_미국_무역대표부_USTR_대표와_미국_관세조치_관련_협의_실시.md,data/2025/2025-05/2025-05-16/069_산업통상자원부_참고자료_산업부_장관_미국_무역대표부_USTR_대표와_미국_관세조치_관련_협의_실시.md
산업부,산업통상자원부,alias,156689608,"산업부, 차세대 전고체 배터리 상용화에 총 1,824억 원 투입",data/2025/2025-05/2025-05-19/046_산업부_산업부_차세대_전고체_배터리_상용화에_총_1_824억_원_투입.md,data/2025/2025-05/2025-05-19/046_산업통상자원부_산업부_차세대_전고체_배터리_상용화에_총_1_824억_원_투입.md
지원,미분류,fallback-unclassified,156689638,교장·교감 등 인천지역 학교관리자 환경교육역량 강화 지원,data/2025/2025-05/2025-05-19/061_지원_교장_교감_등_인천지역_학교관리자_환경교육역량_강화_지원.md,data/2025/2025-05/2025-05-19/061_미분류_교장_교감_등_인천지역_학교관리자_환경교육역량_강화_지원.md
국립생물자원,환경부,inferred,156689637,세계 벌의 날 맞아 수도권 등 27개 초등학교에서 생물다양성 교육 운영,data/2025/2025-05/2025-05-19/062_국립생물자원_세계_벌의_날_맞아_수도권_등_27개_초등학교에서_생물다양성_교육_운영.md,data/2025/2025-05/2025-05-19/062_환경부_세계_벌의_날_맞아_수도권_등_27개_초등학교에서_생물다양성_교육_운영.md
정부,산업통상자원부,inferred,156689791,(참고자료)미국 관세조치 관련 2차 기술협의 개시,data/2025/2025-05/2025-05-20/031_정부_참고자료_미국_관세조치_관련_2차_기술협의_개시.md,data/2025/2025-05/2025-05-20/031_산업통상자원부_참고자료_미국_관세조치_관련_2차_기술협의_개시.md
국립생물자원,환경부,inferred,156690088,10년간 유입주의 생물 지정 15배 확대되고 습지보호지역 5배 늘어…생물다양성 통계 공개,data/2025/2025-05/2025-05-21/056_국립생물자원_10년간_유입주의_생물_지정_15배_확대되고_습지보호지역_5배_늘어_생물다양성_통계_공개.md,data/2025/2025-05/2025-05-21/056_환경부_10년간_유입주의_생물_지정_15배_확대되고_습지보호지역_5배_늘어_생물다양성_통계_공개.md
정부,환경부,inferred,156690087,자연과 조화를 이루는 지속가능한 미래… 2025 생물다양성의 날 기념행사 개최,data/2025/2025-05/2025-05-21/057_정부_자연과_조화를_이루는_지속가능한_미래_2025_생물다양성의_날_기념행사_개최.md,data/2025/2025-05/2025-05-21/057_환경부_자연과_조화를_이루는_지속가능한_미래_2025_생물다양성의_날_기념행사_개최.md
지원,방송통신위원회,inferred,156690176,'오폭·산불' 피해 주민에 수신료 면제,data/2025/2025-05/2025-05-21/103_지원_오폭_산불_피해_주민에_수신료_면제.md,data/2025/2025-05/2025-05-21/103_방송통신위원회_오폭_산불_피해_주민에_수신료_면제.md
당부,방송통신위원회,inferred,156690188,"이동통신 3사, 불법스팸 대응 등 점검",data/2025/2025-05/2025-05-21/110_당부_이동통신_3사_불법스팸_대응_등_점검.md,data/2025/2025-05/2025-05-21/110_방송통신위원회_이동통신_3사_불법스팸_대응_등_점검.md
월부,국가기술표준원,inferred,156690333,미래 첨단 유망 산업 시험서비스 개발,data/2025/2025-05/2025-05-22/044_월부_미래_첨단_유망_산업_시험서비스_개발.md,data/2025/2025-05/2025-05-22/044_국가기술표준원_미래_첨단_유망_산업_시험서비스_개발.md
산업부,산업통상자원부,alias,156690334,Z세대 언어로 제품안전 홍보,data/2025/2025-05/2025-05-22/045_산업부_Z세대_언어로_제품안전_홍보.md,data/2025/2025-05/2025-05-22/045_산업통상자원부_Z세대_언어로_제품안전_홍보.md
산업부,산업통상자원부,alias,156690545,선도기술 확보를 위해 글로벌기업과 국내 공공연구기관간 R&D 협업 강화한다.,data/2025/2025-05/2025-05-23/028_산업부_선도기술_확보를_위해_글로벌기업과_국내_공공연구기관간_R_D_협업_강화한다.md,data/2025/2025-05/2025-05-23/028_산업통상자원부_선도기술_확보를_위해_글로벌기업과_국내_공공연구기관간_R_D_협업_강화한다.md
일부,국립생태원,inferred,156690684,2025년 제10회 생태문학 공모전 개최,data/2025/2025-05/2025-05-25/014_일부_2025년_제10회_생태문학_공모전_개최.md,data/2025/2025-05/2025-05-25/014_국립생태원_2025년_제10회_생태문학_공모전_개최.md
산업부,산업통상자원부,alias,156690795,"산업부, AI 팩토리 본격 추진",data/2025/2025-05/2025-05-26/055_산업부_산업부_AI_팩토리_본격_추진.md,data/2025/2025-05/2025-05-26/055_산업통상자원부_산업부_AI_팩토리_본격_추진.md
일부,산업통상자원부,inferred,156690796,㈜풀리오 목·어깨 마사지기 자발적 리콜 실시,data/2025/2025-05/2025-05-26/056_일부_풀리오_목_어깨_마사지기_자발적_리콜_실시.md,data/2025/2025-05/2025-05-26/056_산업통상자원부_풀리오_목_어깨_마사지기_자발적_리콜_실시.md
지원,환경부,inferred,156690806,"환경산업의 미래, 일자리 박람회 개최",data/2025/2025-05/2025-05-26/064_지원_환경산업의_미래_일자리_박람회_개최.md,data/2025/2025-05/2025-05-26/064_환경부_환경산업의_미래_일자리_박람회_개최.md
정부,산업통상자원부,inferred,156690894,"(설명자료)정부는 현황파악을 위해 인버터 제조사 간담회를 개최하였으며, 전수조사 계획은 검토하고 있지 않습니다",data/2025/2025-05/2025-05-26/096_정부_설명자료_정부는_현황파악을_위해_인버터_제조사_간담회를_개최하였으며_전수조사_계획은_검토하고_있지_않습니다.md,data/2025/2025-05/2025-05-26/096_산업통상자원부_설명자료_정부는_현황파악을_위해_인버터_제조사_간담회를_개최하였으며_전수조사_계획은_검토하고_있지_않습니다.md
일부,환경부,inferred,156691034,배우고 즐기고 나누는 '제4회 환경교육주간',data/2025/2025-05/2025-05-27/054_일부_배우고_즐기고_나누는_제4회_환경교육주간.md,data/2025/2025-05/2025-05-27/054_환경부_배우고_즐기고_나누는_제4회_환경교육주간.md
내년부,환경부,inferred,156691046,"(설명) 배출권거래제 4기 유상할당 비율은 결정된 바 없으며, 추후 공개 예정",data/2025/2025-05/2025-05-27/062_내년부_설명_배출권거래제_4기_유상할당_비율은_결정된_바_없으며_추후_공개_예정.md,data/2025/2025-05/2025-05-27/062_환경부_설명_배출권거래제_4기_유상할당_비율은_결정된_바_없으며_추후_공개_예정.md
세부,외교부,inferred,156691109,한-몽골간 국제감축사업 세부 이행규칙 최초 채택,data/2025/2025-05/2025-05-27/089_세부_한_몽골간_국제감축사업_세부_이행규칙_최초_채택.md,data/2025/2025-05/2025-05-27/089_외교부_한_몽골간_국제감축사업_세부_이행규칙_최초_채택.md
세부,외교부,inferred,156691104,(참고자료)한-몽골간 국제감축사업 세부 이행규칙 최초 채택,data/2025/2025-05/2025-05-27/092_세부_참고자료_한_몽골간_국제감축사업_세부_이행규칙_최초_채택.md,data/2025/2025-05/2025-05-27/092_외교부_참고자료_한_몽골간_국제감축사업_세부_이행규칙_최초_채택.md
지원,여성가족부,inferred,156691264,「양육비 이행확보 및 지원에 관한 법률 시행령」 개정안 국무회의 의결,data/2025/2025-05/2025-05-27/117_지원_양육비_이행확보_및_지원에_관한_법률_시행령_개정안_국무회의_의결.md,data/2025/2025-05/2025-05-27/117_여성가족부_양육비_이행확보_및_지원에_관한_법률_시행령_개정안_국무회의_의결.md
정부,경찰청,inferred,156691606,모든 청소년이 건강하고 안전한 사회를 만들어가겠습니다.,data/2025/2025-05/2025-05-27/118_정부_모든_청소년이_건강하고_안전한_사회를_만들어가겠습니다.md,data/2025/2025-05/2025-05-27/118_경찰청_모든_청소년이_건강하고_안전한_사회를_만들어가겠습니다.md
억원,산업통상자원부,inferred,156691276,"'25년 산업AI 개발·확산에 4,800억원 투자",data/2025/2025-05/2025-05-28/067_억원_25년_산업AI_개발_확산에_4_800억원_투자.md,data/2025/2025-05/2025-05-28/067_산업통상자원부_25년_산업AI_개발_확산에_4_800억원_투자.md
국립공원,환경부,inferred,156691311,'국립공원 안전똑똑'에 재난·안전 위험 요인 신고하세요,data/2025/2025-05/2025-05-28/077_국립공원_국립공원_안전똑똑_에_재난_안전_위험_요인_신고하세요.md,data/2025/2025-05/2025-05-28/077_환경부_국립공원_안전똑똑_에_재난_안전_위험_요인_신고하세요.md
지원,환경부,inferred,156691331,"고탄소산업, 전환금융 통해 탈탄소 지원",data/2025/2025-05/2025-05-28/094_지원_고탄소산업_전환금융_통해_탈탄소_지원.md,data/2025/2025-05/2025-05-28/094_환경부_고탄소산업_전환금융_통해_탈탄소_지원.md
시청,방송통신위원회,inferred,156691371,"'장애인, 미디어 환경서 소외되지 않아야'",data/2025/2025-05/2025-05-28/111_시청_장애인_미디어_환경서_소외되지_않아야.md,data/2025/2025-05/2025-05-28/111_방송통신위원회_장애인_미디어_환경서_소외되지_않아야.md
정부,산업통상자원부,inferred,156691471,몽골 정부와 온실가스 국제감축 본격 추진,data/2025/2025-05/2025-05-29/031_정부_몽골_정부와_온실가스_국제감축_본격_추진.md,data/2025/2025-05/2025-05-29/031_산업통상자원부_몽골_정부와_온실가스_국제감축_본격_추진.md
년부,방송통신위원회,inferred,156691504,국민 4명 중 1명 '생성형 인공지능' 이용,data/2025/2025-05/2025-05-29/043_년부_국민_4명_중_1명_생성형_인공지능_이용.md,data/2025/2025-05/2025-05-29/043_방송통신위원회_국민_4명_중_1명_생성형_인공지능_이용.md
조원,산업통상자원부,inferred,156691527,산업기술혁신펀드로 글로벌 기술 경쟁의 파고를 넘는다,data/2025/2025-05/2025-05-29/062_조원_산업기술혁신펀드로_글로벌_기술_경쟁의_파고를_넘는다.md,data/2025/2025-05/2025-05-29/062_산업통상자원부_산업기술혁신펀드로_글로벌_기술_경쟁의_파고를_넘는다.md
공공부,환경부,inferred,156691537,"전기·수소차 전환, 공공부문이 앞장선다",data/2025/2025-05/2025-05-29/078_공공부_전기_수소차_전환_공공부문이_앞장선다.md,data/2025/2025-05/2025-05-29/078_환경부_전기_수소차_전환_공공부문이_앞장선다.md
정부,환경부,inferred,156691536,홍수 피해 다발지역 피해 재발 방지대책 마련,data/2025/2025-05/2025-05-29/079_정부_홍수_피해_다발지역_피해_재발_방지대책_마련.md,data/2025/2025-05/2025-05-29/079_환경부_홍수_피해_다발지역_피해_재발_방지대책_마련.md
산업부,산업통상자원부,alias,156691772,"산업부 장관, 미국 하원 천연자원위원회 대표단 면담",data/2025/2025-05/2025-05-30/034_산업부_산업부_장관_미국_하원_천연자원위원회_대표단_면담.md,data/2025/2025-05/2025-05-30/034_산업통상자원부_산업부_장관_미국_하원_천연자원위원회_대표단_면담.md
출처,미분류,fallback-unclassified,156691942,2025년 5월 수출입 동향,data/2025/2025-06/2025-06-01/005_출처_2025년_5월_수출입_동향.md,data/2025/2025-06/2025-06-01/005_미분류_2025년_5월_수출입_동향.md
일부,환경부,inferred,156691955,2025년 대한민국 환경사랑공모전 개최,data/2025/2025-06/2025-06-01/014_일부_2025년_대한민국_환경사랑공모전_개최.md,data/2025/2025-06/2025-06-01/014_환경부_2025년_대한민국_환경사랑공모전_개최.md
일부,환경부,inferred,156692041,"(참고) 낙동강권역 운문댐 가뭄 주의단계 진입, 선제적 댐 용수 비축 대책 시행",data/2025/2025-06/2025-06-01/020_일부_참고_낙동강권역_운문댐_가뭄_주의단계_진입_선제적_댐_용수_비축_대책_시행.md,data/2025/2025-06/2025-06-01/020_환경부_참고_낙동강권역_운문댐_가뭄_주의단계_진입_선제적_댐_용수_비축_대책_시행.md
복원,환경부,inferred,156692143,2030년까지 지구의 30% 지역을 보호하고 훼손지역 30%를 복원하자,data/2025/2025-06/2025-06-03/007_복원_2030년까지_지구의_30_지역을_보호하고_훼손지역_30_를_복원하자.md,data/2025/2025-06/2025-06-03/007_환경부_2030년까지_지구의_30_지역을_보호하고_훼손지역_30_를_복원하자.md
지원,환경부,inferred,156692144,"플라스틱 오염 종식, 전 세계 협력 선도… 국제사회에 순환경제 실천 행동구상 제시",data/2025/2025-06/2025-06-03/009_지원_플라스틱_오염_종식_전_세계_협력_선도_국제사회에_순환경제_실천_행동구상_제시.md,data/2025/2025-06/2025-06-03/009_환경부_플라스틱_오염_종식_전_세계_협력_선도_국제사회에_순환경제_실천_행동구상_제시.md
산업부,산업통상자원부,alias,156692180,전기・수소차 및 자율주행차 첨단기술개발에 투자확대,data/2025/2025-06/2025-06-04/018_산업부_전기_수소차_및_자율주행차_첨단기술개발에_투자확대.md,data/2025/2025-06/2025-06-04/018_산업통상자원부_전기_수소차_및_자율주행차_첨단기술개발에_투자확대.md
회원,산업통상자원부,inferred,156692181,"경제협력개발기구(OECD) 회원국 간 규범에 기반한 통상, 투자, 혁신 방안 논의",data/2025/2025-06/2025-06-04/019_회원_경제협력개발기구_OECD_회원국_간_규범에_기반한_통상_투자_혁신_방안_논의.md,data/2025/2025-06/2025-06-04/019_산업통상자원부_경제협력개발기구_OECD_회원국_간_규범에_기반한_통상_투자_혁신_방안_논의.md
일부,방송통신위원회,inferred,156725691,"방통위, 「2025 장애인 미디어 콘텐츠 공모전」 작품 접수 시작",data/2025/2025-06/2025-06-05/017_일부_방통위_2025_장애인_미디어_콘텐츠_공모전_작품_접수_시작.md,data/2025/2025-06/2025-06-05/017_방송통신위원회_방통위_2025_장애인_미디어_콘텐츠_공모전_작품_접수_시작.md
일부,환경부,inferred,156725903,"플라스틱 완구류, 생산자가 책임지고 재활용",data/2025/2025-06/2025-06-09/053_일부_플라스틱_완구류_생산자가_책임지고_재활용.md,data/2025/2025-06/2025-06-09/053_환경부_플라스틱_완구류_생산자가_책임지고_재활용.md
정부,환경부,inferred,156725901,생활화학제품 안전관리 선도를 위해 민관 협의체 협력 방안 모색,data/2025/2025-06/2025-06-09/054_정부_생활화학제품_안전관리_선도를_위해_민관_협의체_협력_방안_모색.md,data/2025/2025-06/2025-06-09/054_환경부_생활화학제품_안전관리_선도를_위해_민관_협의체_협력_방안_모색.md
국립공원,환경부,inferred,156725904,국립공원의 아름다움이 담긴 사진을 찾습니다,data/2025/2025-06/2025-06-10/047_국립공원_국립공원의_아름다움이_담긴_사진을_찾습니다.md,data/2025/2025-06/2025-06-10/047_환경부_국립공원의_아름다움이_담긴_사진을_찾습니다.md
일부,환경부,inferred,156725907,2025년 우수환경도서 30종 선정,data/2025/2025-06/2025-06-11/004_일부_2025년_우수환경도서_30종_선정.md,data/2025/2025-06/2025-06-11/004_환경부_2025년_우수환경도서_30종_선정.md
일부,환경부,inferred,156725909,국가 생물안전 관리체계 발전을 위한 학술토론회 개최,data/2025/2025-06/2025-06-11/038_일부_국가_생물안전_관리체계_발전을_위한_학술토론회_개최.md,data/2025/2025-06/2025-06-11/038_환경부_국가_생물안전_관리체계_발전을_위한_학술토론회_개최.md
국립생물자원,환경부,inferred,156725914,"도시에 사는 야생 너구리, 공존방법 모색",data/2025/2025-06/2025-06-12/046_국립생물자원_도시에_사는_야생_너구리_공존방법_모색.md,data/2025/2025-06/2025-06-12/046_환경부_도시에_사는_야생_너구리_공존방법_모색.md
국립공원,환경부,inferred,156725913,"강우레이더 재난경보, 집중호우 사전대피 효과 확인… 17개 국립공원으로 확대",data/2025/2025-06/2025-06-12/047_국립공원_강우레이더_재난경보_집중호우_사전대피_효과_확인_17개_국립공원으로_확대.md,data/2025/2025-06/2025-06-12/047_환경부_강우레이더_재난경보_집중호우_사전대피_효과_확인_17개_국립공원으로_확대.md
고병원,환경부,inferred,156725916,지난 겨울 야생조류 고병원성 조류인플루엔자 43건 발생… 올겨울 맞춤형 방역 추진,data/2025/2025-06/2025-06-15/003_고병원_지난_겨울_야생조류_고병원성_조류인플루엔자_43건_발생_올겨울_맞춤형_방역_추진.md,data/2025/2025-06/2025-06-15/003_환경부_지난_겨울_야생조류_고병원성_조류인플루엔자_43건_발생_올겨울_맞춤형_방역_추진.md
지원,환경부,inferred,156725919,2025년 혁신형 물기업 10곳 지정… 세계적인 강소 물기업으로 도약 지원,data/2025/2025-06/2025-06-16/064_지원_2025년_혁신형_물기업_10곳_지정_세계적인_강소_물기업으로_도약_지원.md,data/2025/2025-06/2025-06-16/064_환경부_2025년_혁신형_물기업_10곳_지정_세계적인_강소_물기업으로_도약_지원.md
일부,국립생태원,inferred,156725922,제9회 생태동아리 탐구대회 개최… 청소년 참가자 모집,data/2025/2025-06/2025-06-17/005_일부_제9회_생태동아리_탐구대회_개최_청소년_참가자_모집.md,data/2025/2025-06/2025-06-17/005_국립생태원_제9회_생태동아리_탐구대회_개최_청소년_참가자_모집.md
관계부,산업통상자원부,inferred,156725926,"관계부처, 중소기업의 탄소국경조정제도 대응 적극 지원",data/2025/2025-06/2025-06-18/035_관계부_관계부처_중소기업의_탄소국경조정제도_대응_적극_지원.md,data/2025/2025-06/2025-06-18/035_산업통상자원부_관계부처_중소기업의_탄소국경조정제도_대응_적극_지원.md
다부,국립환경과학원,inferred,156725929,다부처 기후적응 전문가 모여 적응정보 통합플랫폼 구축방안 모색,data/2025/2025-06/2025-06-19/038_다부_다부처_기후적응_전문가_모여_적응정보_통합플랫폼_구축방안_모색.md,data/2025/2025-06/2025-06-19/038_국립환경과학원_다부처_기후적응_전문가_모여_적응정보_통합플랫폼_구축방안_모색.md
국립공원,환경부,inferred,156725928,국립공원 여름철 안전사고 예방… 풍수해·산사태·물놀이 3대 분야 중점 관리,data/2025/2025-06/2025-06-19/039_국립공원_국립공원_여름철_안전사고_예방_풍수해_산사태_물놀이_3대_분야_중점_관리.md,data/2025/2025-06/2025-06-19/039_환경부_국립공원_여름철_안전사고_예방_풍수해_산사태_물놀이_3대_분야_중점_관리.md
사실,방송통신위원회,inferred,156725695,'클릭도 안했는데 쿠팡으로 이동' 사실조사 전환,data/2025/2025-06/2025-06-20/008_사실_클릭도_안했는데_쿠팡으로_이동_사실조사_전환.md,data/2025/2025-06/2025-06-20/008_방송통신위원회_클릭도_안했는데_쿠팡으로_이동_사실조사_전환.md
지원,환경부,inferred,156725934,배터리 순환이용 산업 지원 방안 모색한다… 전문가 토론회 개최,data/2025/2025-06/2025-06-22/010_지원_배터리_순환이용_산업_지원_방안_모색한다_전문가_토론회_개최.md,data/2025/2025-06/2025-06-22/010_환경부_배터리_순환이용_산업_지원_방안_모색한다_전문가_토론회_개최.md
복원,국립생태원,inferred,156725936,멸종위기종 금개구리 복원 성공… 6년전 준성체 방사 후 920마리까지 늘어나,data/2025/2025-06/2025-06-23/054_복원_멸종위기종_금개구리_복원_성공_6년전_준성체_방사_후_920마리까지_늘어나.md,data/2025/2025-06/2025-06-23/054_국립생태원_멸종위기종_금개구리_복원_성공_6년전_준성체_방사_후_920마리까지_늘어나.md
부처,환경부,inferred,156725938,"제5차 국가생물다양성전략 이행현황, 국민과 함께 공유한다",data/2025/2025-06/2025-06-24/038_부처_제5차_국가생물다양성전략_이행현황_국민과_함께_공유한다.md,data/2025/2025-06/2025-06-24/038_환경부_제5차_국가생물다양성전략_이행현황_국민과_함께_공유한다.md
일부,환경부,inferred,156725943,생물다양성의 가치와 소중함을 배워요,data/2025/2025-06/2025-06-25/047_일부_생물다양성의_가치와_소중함을_배워요.md,data/2025/2025-06/2025-06-25/047_환경부_생물다양성의_가치와_소중함을_배워요.md
년부,환경부,inferred,156725948,"(참고) 기후변화 적응 수재해 관리 기술개발 사업, 예비타당성조사 통과",data/2025/2025-06/2025-06-26/064_년부_참고_기후변화_적응_수재해_관리_기술개발_사업_예비타당성조사_통과.md,data/2025/2025-06/2025-06-26/064_환경부_참고_기후변화_적응_수재해_관리_기술개발_사업_예비타당성조사_통과.md
년부,환경부,inferred,156725950,"(참고) 청정 공기(CLEAN AIR) 기술개발 사업, 예비타당성조사 통과",data/2025/2025-06/2025-06-26/086_년부_참고_청정_공기_CLEAN_AIR_기술개발_사업_예비타당성조사_통과.md,data/2025/2025-06/2025-06-26/086_환경부_참고_청정_공기_CLEAN_AIR_기술개발_사업_예비타당성조사_통과.md
사실,환경부,inferred,156725951,"(설명) 보도된 '먹는샘물 무라벨 의무화 사실상 유예'는 맞지 않으며, 관련 업계와 협의 중임",data/2025/2025-06/2025-06-26/091_사실_설명_보도된_먹는샘물_무라벨_의무화_사실상_유예_는_맞지_않으며_관련_업계와_협의_중임.md,data/2025/2025-06/2025-06-26/091_환경부_설명_보도된_먹는샘물_무라벨_의무화_사실상_유예_는_맞지_않으며_관련_업계와_협의_중임.md
사실,방송통신위원회,inferred,156725697,'스마트폰 선탑재 앱' 첫 사실조사 착수,data/2025/2025-06/2025-06-27/019_사실_스마트폰_선탑재_앱_첫_사실조사_착수.md,data/2025/2025-06/2025-06-27/019_방송통신위원회_스마트폰_선탑재_앱_첫_사실조사_착수.md
공청,화학물질안전원,inferred,156725954,반도체·디스플레이 산업 특화 '한국형 위험평가 체계' 도입,data/2025/2025-06/2025-06-29/013_공청_반도체_디스플레이_산업_특화_한국형_위험평가_체계_도입.md,data/2025/2025-06/2025-06-29/013_화학물질안전원_반도체_디스플레이_산업_특화_한국형_위험평가_체계_도입.md
일부,환경부,inferred,156725953,"여름방학, 땅속 비밀 세계로 탐험 떠나요",data/2025/2025-06/2025-06-29/014_일부_여름방학_땅속_비밀_세계로_탐험_떠나요.md,data/2025/2025-06/2025-06-29/014_환경부_여름방학_땅속_비밀_세계로_탐험_떠나요.md
한부,여성가족부,inferred,156716838,"양육비 못 받는 한부모가족, 양육비이행관리원에 선지급 신청하세요!",data/2025/2025-06/2025-06-29/027_한부_양육비_못_받는_한부모가족_양육비이행관리원에_선지급_신청하세요.md,data/2025/2025-06/2025-06-29/027_여성가족부_양육비_못_받는_한부모가족_양육비이행관리원에_선지급_신청하세요.md
지원,방송통신위원회,inferred,156725699,"중소기업 5개사, 티브이·라디오광고 지원",data/2025/2025-06/2025-06-30/021_지원_중소기업_5개사_티브이_라디오광고_지원.md,data/2025/2025-06/2025-06-30/021_방송통신위원회_중소기업_5개사_티브이_라디오광고_지원.md
억원,방송통신위원회,inferred,156725703,"2024년 방송사업매출 전년 대비 0.9% 감소한 18조 8,042억원",data/2025/2025-06/2025-06-30/037_억원_2024년_방송사업매출_전년_대비_0_9_감소한_18조_8_042억원.md,data/2025/2025-06/2025-06-30/037_방송통신위원회_2024년_방송사업매출_전년_대비_0_9_감소한_18조_8_042억원.md
정부,환경부,inferred,156725960,홍수기에 국민의 도로 안전을 지키기 위해 기업과 정부 간 협력을 강화한다!,data/2025/2025-06/2025-06-30/068_정부_홍수기에_국민의_도로_안전을_지키기_위해_기업과_정부_간_협력을_강화한다.md,data/2025/2025-06/2025-06-30/068_환경부_홍수기에_국민의_도로_안전을_지키기_위해_기업과_정부_간_협력을_강화한다.md
지원,환경부,inferred,156725970,"녹색인프라 해외수출 지원펀드 2호 조성, 연내 1,000억 원 투자 추진",data/2025/2025-07/2025-07-03/050_지원_녹색인프라_해외수출_지원펀드_2호_조성_연내_1_000억_원_투자_추진.md,data/2025/2025-07/2025-07-03/050_환경부_녹색인프라_해외수출_지원펀드_2호_조성_연내_1_000억_원_투자_추진.md
일부,환경부,inferred,156725969,"곤충, 작지만 강한 존재의 이유 알려드려요",data/2025/2025-07/2025-07-03/051_일부_곤충_작지만_강한_존재의_이유_알려드려요.md,data/2025/2025-07/2025-07-03/051_환경부_곤충_작지만_강한_존재의_이유_알려드려요.md
관계부,통일부,inferred,156725972,(참고) 북한 평산 우라늄공장 폐수 우려 관련 관계부처 합동 특별 실태조사 7.4.(금) 실시,data/2025/2025-07/2025-07-03/066_관계부_참고_북한_평산_우라늄공장_폐수_우려_관련_관계부처_합동_특별_실태조사_7_4_금_실시.md,data/2025/2025-07/2025-07-03/066_통일부_참고_북한_평산_우라늄공장_폐수_우려_관련_관계부처_합동_특별_실태조사_7_4_금_실시.md
